,full_name,html_url,labels
597,Maxivinuesa23/BaseDeDatosArtistasCanciones,https://github.com/Maxivinuesa23/BaseDeDatosArtistasCanciones,{'Google': ['src/main/java/com/cantantes/demo/service/ConsultaGemini.java']}
598,rafkiyuda/chatcalc-ai,https://github.com/rafkiyuda/chatcalc-ai,{'Google': ['src/com/calculator/service/GeminiService.java']}
599,divyanshu-mahto/peep,https://github.com/divyanshu-mahto/peep,{'Google': ['src/main/java/email/peep/peep/service/GeminiService.java']}
600,yusuf7861/Zaikabox-Api,https://github.com/yusuf7861/Zaikabox-Api,{'Google': ['src/main/java/tech/realworks/yusuf/zaikabox/service/GeminiChatService.java']}
601,bharaths44/incometer-backend,https://github.com/bharaths44/incometer-backend,{'Google': ['src/main/java/com/bharath/incometer/service/bot/GeminiExtractionService.java']}
602,saikat709/pixelle-javafx,https://github.com/saikat709/pixelle-javafx,{'Google': ['src/main/java/com/saikat/pixelle/utils/GenAIUtil.java']}
603,LarsEckart/code-editing-agent-java,https://github.com/LarsEckart/code-editing-agent-java,{'Google': ['app/src/main/java/com/larseckart/adapters/ai/GeminiProvider.java']}
604,NatsuAp/AI-ChatBot-Maven,https://github.com/NatsuAp/AI-ChatBot-Maven,{'Google': ['src/main/java/org/example/BackEnd/Requests/Gemini/GeminiApi.java']}
605,shopeaslyhq-png/ShopEaslyAPP,https://github.com/shopeaslyhq-png/ShopEaslyAPP,{'Google': ['tools/gemini-java/src/main/java/com/example/App.java']}
606,salt-community/json2resume,https://github.com/salt-community/json2resume,{'Google': ['backend/src/main/java/salt/backend/services/TranslationService.java']}
607,ChuyCode15/ChallerLiterAlura,https://github.com/ChuyCode15/ChallerLiterAlura,{'Google': ['src/main/java/com/aluracursos/challergerliteralura/service/ConsultaGemini.java']}
608,NBVTien/ai-video-creator,https://github.com/NBVTien/ai-video-creator,{'Google': ['backend/src/main/java/com/hcmus/softdes/aivideocreator/infrastructure/external/image/GeminiImageGenerationService.java']}
609,huynhtranty/ai-video-creator,https://github.com/huynhtranty/ai-video-creator,{'Google': ['backend/src/main/java/com/hcmus/softdes/aivideocreator/infrastructure/external/image/GeminiImageGenerationService.java']}
610,Zorozephyr/NewsApp,https://github.com/Zorozephyr/NewsApp,{'Google': ['ai-summarization-service/src/main/java/com/project/ai_summarization_service/service/gpt/GeminiModel.java']}
611,1bred0c/mindmap-ai-backend,https://github.com/1bred0c/mindmap-ai-backend,{'Google': ['mindmap-ai-be/src/main/java/exe202/mindmap_ai_be/integration/ai/GeminiServiceImpl.java']}
612,Jose-Andres-76/PROYECTO3,https://github.com/Jose-Andres-76/PROYECTO3,{'Google': ['src/main/java/com/project/demo/rest/gemini/GeminiController.java']}
613,imyuanhui/COMP47360,https://github.com/imyuanhui/COMP47360,{'Google': ['backend/smarttrip/src/main/java/com/group4/smarttrip/services/GeminiService.java']}
614,Technion236272/2025b-DegreEZ,https://github.com/Technion236272/2025b-DegreEZ,{'Google': ['pdfExtractor/src/ReadPdf.java']}
615,dogukan-polat/telemedicine,https://github.com/dogukan-polat/telemedicine,{'Google': ['src/main/java/com/dogukanpolat/telemedicine/service/AITriageService.java']}
616,joshuaalexanderio/recipe-app-backend,https://github.com/joshuaalexanderio/recipe-app-backend,{'Google': ['src/main/java/dev/joshalexander/recipeappbackend/service/impl/RecipeImportServiceImpl.java']}
617,Manthan0304/Nirogya,https://github.com/Manthan0304/Nirogya,{'Google': ['src/main/java/com/nirogya/service/AIHealthAssistantService.java']}
618,singularis/chater_new,https://github.com/singularis/chater_new,{'Google': ['chater_gemini/src/main/java/com/chamini/GoogleGemini.java']}
619,zenika-open-source/agent-Z-communication-assistant,https://github.com/zenika-open-source/agent-Z-communication-assistant,{'Google': ['src/main/java/zenika/marketing/services/GeminiServices.java']}
620,vinayakkushwah01/GreenScan-backend,https://github.com/vinayakkushwah01/GreenScan-backend,{'Google': ['src/main/java/com/greenscan/service/impl/RecyclingDetectionService.java']}
621,ipz234-gpyu/Chat-bot,https://github.com/ipz234-gpyu/Chat-bot,{'Google': ['src/main/java/bot/infrastructure/openai/GeminiClient.java']}
622,anthropics/anthropic-sdk-java,https://github.com/anthropics/anthropic-sdk-java,"{'Anthropic': ['anthropic-java-example/src/main/java/com/anthropic/example/MessagesToolsExample.java', 'anthropic-java-example/src/main/java/com/anthropic/example/ThinkingStreamingExample.java', 'anthropic-java-example/src/main/java/com/anthropic/example/MessagesExample.java', 'anthropic-java-example/src/main/java/com/anthropic/example/BatchExample.java', 'anthropic-java-example/src/main/java/com/anthropic/example/MessagesConversationExample.java', 'anthropic-java-example/src/main/java/com/anthropic/example/VertexMessagesExample.java', 'anthropic-java-example/src/main/java/com/anthropic/example/CountTokensExample.java', 'anthropic-java-example/src/main/java/com/anthropic/example/MessagesImageExample.java', 'anthropic-java-example/src/main/java/com/anthropic/example/BedrockMessagesApiKeyExample.java', 'anthropic-java-example/src/main/java/com/anthropic/example/ThinkingExample.java', 'anthropic-java-example/src/main/java/com/anthropic/example/MessagesStreamingExample.java', 'anthropic-java-example/src/main/java/com/anthropic/example/MessagesStreamingCancellationExample.java', 'anthropic-java-example/src/main/java/com/anthropic/example/MessagesMcpExample.java', 'anthropic-java-example/src/main/java/com/anthropic/example/ModelListExample.java']}"
623,jersonjb/anthropic-sdk-java-main,https://github.com/jersonjb/anthropic-sdk-java-main,"{'Anthropic': ['anthropic-java-example/src/main/java/com/anthropic/example/MessagesToolsExample.java', 'anthropic-java-example/src/main/java/com/anthropic/example/ThinkingStreamingExample.java', 'anthropic-java-example/src/main/java/com/anthropic/example/MessagesExample.java', 'anthropic-java-example/src/main/java/com/anthropic/example/BatchExample.java', 'anthropic-java-example/src/main/java/com/anthropic/example/MessagesConversationExample.java', 'anthropic-java-example/src/main/java/com/anthropic/example/VertexMessagesExample.java', 'anthropic-java-example/src/main/java/com/anthropic/example/CountTokensExample.java', 'anthropic-java-example/src/main/java/com/anthropic/example/ThinkingExample.java', 'anthropic-java-example/src/main/java/com/anthropic/example/MessagesStreamingExample.java', 'anthropic-java-example/src/main/java/com/anthropic/example/MessagesStreamingCancellationExample.java', 'anthropic-java-example/src/main/java/com/anthropic/example/ModelListExample.java']}"
624,Surfer12/anthropic-sdk-java-main-test,https://github.com/Surfer12/anthropic-sdk-java-main-test,"{'Anthropic': ['anthropic-sdk-java-main/anthropic-java-example/src/main/java/com/anthropic/example/CountTokensExample.java', 'anthropic-sdk-java-main/anthropic-java-example/src/main/java/com/anthropic/example/BatchExample.java', 'anthropic-sdk-java-main/anthropic-java-example/src/main/java/com/anthropic/example/ThinkingExample.java', 'anthropic-sdk-java-main/anthropic-java-example/src/main/java/com/anthropic/example/ThinkingStreamingExample.java', 'anthropic-sdk-java-main/anthropic-java-example/src/main/java/com/anthropic/example/MessagesConversationExample.java', 'anthropic-sdk-java-main/anthropic-java-example/src/main/java/com/anthropic/example/MessagesToolsExample.java', 'anthropic-sdk-java-main/anthropic-java-example/src/main/java/com/anthropic/example/ModelListExample.java', 'anthropic-sdk-java-main/anthropic-java-example/src/main/java/com/anthropic/example/MessagesExample.java', 'anthropic-sdk-java-main/anthropic-java-example/src/main/java/com/anthropic/example/MessagesStreamingCancellationExample.java', 'anthropic-sdk-java-main/anthropic-java-example/src/main/java/com/anthropic/example/MessagesStreamingExample.java']}"
625,dimaxazbek228/LeoGenEngine,https://github.com/dimaxazbek228/LeoGenEngine,"{'Anthropic': ['src/main/java/com/reglisseforge/agent/TokenCounter.java', 'src/main/java/com/reglisseforge/utils/AnthropicClientFactory.java']}"
626,TheSouffleuringHatter/coding-challenge-souffleur,https://github.com/TheSouffleuringHatter/coding-challenge-souffleur,"{'Anthropic': ['src/main/java/dev/coding_challenge_souffleur/model/AnthropicClientProducer.java', 'src/test/java/dev/coding_challenge_souffleur/model/AnthropicClientProducerTest.java']}"
627,G10-API-Consulting/ReviewEngine,https://github.com/G10-API-Consulting/ReviewEngine,"{'Anthropic': ['src/test/java/com/example/ReviewEngine/ai/AIClientTest.java', 'src/main/java/com/example/ReviewEngine/ai/AIClient.java']}"
628,priyadarshic/agentic-ai,https://github.com/priyadarshic/agentic-ai,{'Anthropic': ['src/main/java/claude_agent/DirectAnthropicAgent.java']}
629,KodariAI/kodaridocs,https://github.com/KodariAI/kodaridocs,{'Anthropic': ['src/main/java/me/serbob/kodaridocs/service/TokenCountService.java']}
630,ajou-www/goodjob-spring,https://github.com/ajou-www/goodjob-spring,{'Anthropic': ['src/main/java/com/www/goodjob/util/ClaudeClient.java']}
631,Nyanna/XY.AI.Workbench,https://github.com/Nyanna/XY.AI.Workbench,{'Anthropic': ['src/xy/ai/workbench/connectors/claude/ClaudeConnector.java']}
632,xnen/Vai,https://github.com/xnen/Vai,{'Anthropic': ['src/main/java/io/improt/vai/llm/providers/ClaudeProvider.java']}
633,kimasaph/Gradify-Fullstack,https://github.com/kimasaph/Gradify-Fullstack,"{'Anthropic': ['src/main/java/com/capstone/gradify/Service/AiServices/GenerateFeedbackAIService.java', 'backend/src/main/java/com/capstone/gradify/Service/AiServices/GenerateFeedbackAIService.java']}"
634,interaapps/pastefy,https://github.com/interaapps/pastefy,{'Anthropic': ['backend/src/main/java/de/interaapps/pastefy/ai/PasteAI.java']}
635,Aislam00/eks-production-project,https://github.com/Aislam00/eks-production-project,{'Anthropic': ['app/backend/src/main/java/de/interaapps/pastefy/ai/PasteAI.java']}
